静息,正,中,负,
20250414,16:39:04,-15.6,,
20250414,16:39:04,-15.6,,
20250414,16:39:05,-15.4,,
20250414,16:39:05,-15.2,,
20250414,16:39:05,-15,,
20250414,16:39:05,-15.1,,
20250414,16:39:06,-15.5,,
20250414,16:39:06,-16.8,,
20250414,16:39:06,-18.3,,
20250414,16:39:06,-20.3,,
20250414,16:39:07,-22.2,,
20250414,16:39:07,-23.9,,
20250414,16:39:07,-25.1,,
20250414,16:39:08,-25.6,,
20250414,16:39:08,-25.8,,
20250414,16:39:08,-25.7,,
20250414,16:39:08,-25.5,,
20250414,16:39:09,-25.2,,
20250414,16:39:09,-24.8,,
20250414,16:39:09,-24.6,,
20250414,16:39:10,-24.6,,
20250414,16:39:10,-24.7,,
20250414,16:39:10,-24.9,,
20250414,16:39:10,-25.1,,
20250414,16:39:11,-25.2,,
20250414,16:39:11,-25.1,,
20250414,16:39:11,-24.8,,
20250414,16:39:11,-24.6,,
20250414,16:39:12,-24.2,,
20250414,16:39:12,-24.1,,
20250414,16:39:12,-25.9,,
20250414,16:39:13,-29.2,,
20250414,16:39:13,-31.8,,
20250414,16:39:13,-32.5,,
20250414,16:39:13,-32.2,,
20250414,16:39:14,-31.6,,
20250414,16:39:14,-31.3,,
20250414,16:39:14,-31.1,,
20250414,16:39:14,-31,,
20250414,16:39:15,-30.8,,
20250414,16:39:15,-30.6,,
20250414,16:39:15,-30.2,,
20250414,16:39:16,-29.9,,
20250414,16:39:16,-29.6,,
20250414,16:39:16,-29.2,,
20250414,16:39:16,-28.9,,
20250414,16:39:17,-28.6,,
20250414,16:39:17,-28.2,,
20250414,16:39:17,-27.9,,
20250414,16:39:18,-27.7,,
20250414,16:39:18,-27.3,,
20250414,16:39:18,-27.1,,
20250414,16:39:18,-26.7,,
20250414,16:39:19,-26.5,,
20250414,16:39:19,-26.1,,
20250414,16:39:19,-25.7,,
20250414,16:39:19,-25.4,,
20250414,16:39:20,-25.1,,
20250414,16:39:20,-24.7,,
20250414,16:39:20,-24.4,,
20250414,16:39:21,-24.1,,
20250414,16:39:21,-24.1,,
20250414,16:39:21,-24.1,,
20250414,16:39:21,-24.2,,
20250414,16:39:22,-23.9,,
20250414,16:39:22,-23.6,,
20250414,16:39:22,-23.2,,
20250414,16:39:23,-22.8,,
20250414,16:39:23,-22.8,,
20250414,16:39:23,-22.6,,
20250414,16:39:23,-22.4,,
20250414,16:39:24,-22.2,,
20250414,16:39:24,-22,,
20250414,16:39:24,-21.6,,
20250414,16:39:24,-21.3,,
20250414,16:39:25,-20.8,,
20250414,16:39:25,-20.5,,
20250414,16:39:25,-20.2,,
20250414,16:39:26,-19.9,,
20250414,16:39:26,-19.7,,
20250414,16:39:26,-19.6,,
20250414,16:39:26,-19.4,,
20250414,16:39:27,-19.3,,
20250414,16:39:27,-19.1,,
20250414,16:39:27,-18.8,,
20250414,16:39:27,-18.6,,
20250414,16:39:28,-18.4,,
20250414,16:39:28,-18.1,,
20250414,16:39:28,-17.9,,
20250414,16:39:29,-17.6,,
20250414,16:39:29,-17.2,,
20250414,16:39:29,-17,,
20250414,16:39:29,-16.7,,
20250414,16:39:30,-16.4,,
20250414,16:39:30,-16.4,,
20250414,16:39:30,-16.3,,
20250414,16:39:31,-16.2,,
20250414,16:39:31,-16.1,,
20250414,16:39:31,-16,,
20250414,16:39:31,-15.7,,
20250414,16:39:32,-15.4,,
20250414,16:39:32,-15.3,,
20250414,16:39:32,-14.8,,
20250414,16:39:32,-14.6,,
20250414,16:39:33,-14.5,,
20250414,16:39:33,-14.3,,
20250414,16:39:33,-14.1,,
20250414,16:39:34,-13.9,,
20250414,16:39:34,-13.7,,
20250414,16:39:34,-13.5,,
20250414,16:39:34,-13.4,,
20250414,16:39:35,-13.2,,
20250414,16:39:35,-13,,
20250414,16:39:35,-13,,
20250414,16:39:36,-12.9,,
20250414,16:39:36,-12.8,,
20250414,16:39:36,-12.7,,
20250414,16:39:36,-12.3,,
20250414,16:39:37,-12,,
20250414,16:39:37,-11.8,,
20250414,16:39:37,-11.6,,
20250414,16:39:37,-11.3,,
20250414,16:39:38,-11.2,,
20250414,16:39:38,-11.1,,
20250414,16:39:38,-11.4,,
20250414,16:39:39,-12.4,,
20250414,16:39:39,-13.6,,
20250414,16:39:39,-14.5,,
20250414,16:39:39,-15.3,,
20250414,16:39:40,-15.5,,
20250414,16:39:40,-15.6,,
20250414,16:39:40,-15.5,,
20250414,16:39:40,-15.4,,
20250414,16:39:41,-15.2,,
20250414,16:39:41,-14.8,,
20250414,16:39:41,-14.6,,
20250414,16:39:42,-15.4,,
20250414,16:39:42,-17.9,,
20250414,16:39:42,-20.6,,
20250414,16:39:42,-23,,
20250414,16:39:43,-23.9,,
20250414,16:39:43,-23.7,,
20250414,16:39:43,-23,,
20250414,16:39:44,-22.4,,
20250414,16:39:44,-22.4,,
20250414,16:39:44,-22.9,,
20250414,16:39:44,-23.4,,
20250414,16:39:45,-23.6,,
20250414,16:39:45,-23.7,,
20250414,16:39:45,-23.8,,
20250414,16:39:45,-23.7,,
20250414,16:39:46,-23.7,,
20250414,16:39:46,-23.5,,
20250414,16:39:46,-23.3,,
20250414,16:39:47,-23.1,,
20250414,16:39:47,-22.9,,
20250414,16:39:47,-22.6,,
20250414,16:39:47,-22.5,,
20250414,16:39:48,-22.3,,
20250414,16:39:48,-22,,
20250414,16:39:48,-21.6,,
20250414,16:39:49,-21.4,,
20250414,16:39:49,-20.9,,
20250414,16:39:49,-20.6,,
20250414,16:39:49,-20.5,,
20250414,16:39:50,-20,,
20250414,16:39:50,-19.7,,
20250414,16:39:50,-19.5,,
20250414,16:39:50,-19.3,,
20250414,16:39:51,-18.9,,
20250414,16:39:51,-18.7,,
20250414,16:39:51,-18.2,,
20250414,16:39:52,-17.9,,
20250414,16:39:52,-17.5,,
20250414,16:39:52,-17.1,,
20250414,16:39:52,-16.7,,
20250414,16:39:53,-16.5,,
20250414,16:39:53,-16,,
20250414,16:39:53,-15.7,,
20250414,16:39:53,-15.4,,
20250414,16:39:54,-15.1,,
20250414,16:39:54,-14.8,,
20250414,16:39:54,-14.5,,
20250414,16:39:55,-14,,
20250414,16:39:55,-13.7,,
20250414,16:39:55,-13.3,,
20250414,16:39:55,-12.9,,
20250414,16:39:56,-12.6,,
20250414,16:39:56,-12.3,,
20250414,16:39:56,-12,,
20250414,16:39:57,-11.7,,
20250414,16:39:57,-11.9,,
20250414,16:39:57,-13.2,,
20250414,16:39:57,-15.3,,
20250414,16:39:58,-16.3,,
20250414,16:39:58,-17,,
20250414,16:39:58,-17.2,,
20250414,16:39:58,-16.8,,
20250414,16:39:59,-16.1,,
20250414,16:39:59,-15.4,,
20250414,16:39:59,-14.5,,
20250414,16:40:00,-13.9,,
20250414,16:40:00,-13.4,,
20250414,16:40:00,-12.8,,
20250414,16:40:00,-12.6,,
20250414,16:40:01,-12.3,,
20250414,16:40:01,-12,,
20250414,16:40:01,-11.8,,
20250414,16:40:02,-11.5,,
20250414,16:40:02,-11.1,,
20250414,16:40:02,-10.9,,
20250414,16:40:02,-10.6,,
20250414,16:40:03,-10.3,,
20250414,16:40:03,-9.9,,
20250414,16:40:03,-9.6,,
20250414,16:40:03,-9.2,,
20250414,16:40:04,-8.9,,
20250414,16:40:04,-8.6,,
20250414,16:40:04,-8.2,,
20250414,16:40:05,-8,,
20250414,16:40:05,-7.7,,
20250414,16:40:05,-7.4,,
20250414,16:40:05,-7.1,,
20250414,16:40:06,-6.8,,
20250414,16:40:06,-6.6,,
20250414,16:40:06,-6.4,,
20250414,16:40:06,-6.2,,
20250414,16:40:07,-5.9,,
20250414,16:40:07,-5.6,,
20250414,16:40:07,-5.3,,
20250414,16:40:08,-5.1,,
20250414,16:40:08,-4.9,,
20250414,16:40:08,-4.6,,
20250414,16:40:08,-4.3,,
20250414,16:40:09,-4.2,,
20250414,16:40:09,-4,,
20250414,16:40:09,-3.8,,
20250414,16:40:10,-3.8,,
20250414,16:40:10,-4.1,,
20250414,16:40:10,-4.9,,
20250414,16:40:10,-7.1,,
20250414,16:40:11,-11.3,,
20250414,16:40:11,-15.8,,
20250414,16:40:11,-18.7,,
20250414,16:40:11,-19.8,,
20250414,16:40:12,-20.3,,
20250414,16:40:12,-20.9,,
20250414,16:40:12,-21.3,,
20250414,16:40:13,-20.2,,
20250414,16:40:13,-18.3,,
20250414,16:40:13,-16.5,,
20250414,16:40:13,-15.8,,
20250414,16:40:14,-16.2,,
20250414,16:40:14,-16.5,,
20250414,16:40:14,-17,,
20250414,16:40:15,-17.3,,
20250414,16:40:15,-17.6,,
20250414,16:40:15,-17.8,,
20250414,16:40:15,-18,,
20250414,16:40:16,-18.1,,
20250414,16:40:16,-18.1,,
20250414,16:40:16,-18,,
20250414,16:40:16,-17.4,,
20250414,16:40:17,-17,,
20250414,16:40:17,-16.7,,
20250414,16:40:17,-16.3,,
20250414,16:40:18,-16.3,,
20250414,16:40:18,-16.3,,
20250414,16:40:18,-16.1,,
20250414,16:40:18,-16,,
20250414,16:40:19,-15.8,,
20250414,16:40:19,-15.6,,
20250414,16:40:19,-15.5,,
20250414,16:40:19,-15.3,,
20250414,16:40:20,-14.9,,
20250414,16:40:20,-14.7,,
20250414,16:40:20,-14.3,,
20250414,16:40:21,-14.1,,
20250414,16:40:21,-13.9,,
20250414,16:40:21,-13.5,,
20250414,16:40:21,-13.2,,
20250414,16:40:22,-12.8,,
20250414,16:40:22,-12.4,,
20250414,16:40:22,-12,,
20250414,16:40:23,-11.8,,
20250414,16:40:23,-11.5,,
20250414,16:40:23,-11.3,,
20250414,16:40:23,-11.2,,
20250414,16:40:24,-11.1,,
20250414,16:40:24,-11.1,,
20250414,16:40:24,-11,,
20250414,16:40:24,-10.6,,
20250414,16:40:25,-10.4,,
20250414,16:40:25,-10.1,,
20250414,16:40:25,-9.7,,
20250414,16:40:26,-9.4,,
20250414,16:40:26,-9,,
20250414,16:40:26,-8.7,,
20250414,16:40:26,-8.5,,
20250414,16:40:27,-8,,
20250414,16:40:27,-7.8,,
20250414,16:40:27,-7.5,,
20250414,16:40:27,-7.1,,
20250414,16:40:28,-6.8,,
20250414,16:40:28,-6.5,,
20250414,16:40:28,-6.1,,
20250414,16:40:29,-6,,
20250414,16:40:29,-5.6,,
20250414,16:40:29,-5.3,,
20250414,16:40:29,-5.1,,
20250414,16:40:30,-4.8,,
20250414,16:40:30,-4.4,,
20250414,16:40:30,-4.2,,
20250414,16:40:31,-4,,
20250414,16:40:31,-3.6,,
20250414,16:40:31,-3.4,,
20250414,16:40:31,-3.3,,
20250414,16:40:32,-2.9,,
20250414,16:40:32,-2.7,,
20250414,16:40:32,-2.6,,
20250414,16:40:32,-2.4,,
20250414,16:40:33,-2.5,,
20250414,16:40:33,-2.6,,
20250414,16:40:33,-2.4,,
20250414,16:40:34,-1.8,,
20250414,16:40:34,-1.4,,
20250414,16:40:34,-1.1,,
20250414,16:40:34,-1.8,,
20250414,16:40:35,-5,,
20250414,16:40:35,-11.3,,
20250414,16:40:35,-16.9,,
20250414,16:40:35,-18.5,,
20250414,16:40:36,-18.2,,
20250414,16:40:36,-17.6,,
20250414,16:40:36,-16.9,,
20250414,16:40:37,-16.4,,
20250414,16:40:37,-15.8,,
20250414,16:40:37,-15.2,,
20250414,16:40:37,-14.6,,
20250414,16:40:38,-14,,
20250414,16:40:38,-13.5,,
20250414,16:40:38,-13.1,,
20250414,16:40:39,-12.6,,
20250414,16:40:39,-12.3,,
20250414,16:40:39,-12,,
20250414,16:40:39,-11.5,,
20250414,16:40:40,-11.2,,
20250414,16:40:40,-10.9,,
20250414,16:40:40,-10.3,,
20250414,16:40:40,-10.1,,
20250414,16:40:41,-9.7,,
20250414,16:40:41,-9.4,,
20250414,16:40:41,-9,,
20250414,16:40:42,-8.5,,
20250414,16:40:42,-8.1,,
20250414,16:40:42,-7.7,,
20250414,16:40:42,-7.2,,
20250414,16:40:43,-6.8,,
20250414,16:40:43,-6.7,,
20250414,16:40:43,-6.2,,
20250414,16:40:44,-5.9,,
20250414,16:40:44,-5.7,,
20250414,16:40:44,-5.3,,
20250414,16:40:44,-5.1,,
20250414,16:40:45,-4.9,,
20250414,16:40:45,-4.5,,
20250414,16:40:45,-4.3,,
20250414,16:40:45,-4,,
20250414,16:40:46,-3.7,,
20250414,16:40:46,-3.4,,
20250414,16:40:46,-3.1,,
20250414,16:40:47,-2.9,,
20250414,16:40:47,-2.6,,
20250414,16:40:47,-2.3,,
20250414,16:40:47,-2.1,,
20250414,16:40:48,-1.8,,
20250414,16:40:48,-1.8,,
20250414,16:40:48,-1.7,,
20250414,16:40:48,-1.6,,
20250414,16:40:49,-1.4,,
20250414,16:40:49,-1.3,,
20250414,16:40:49,-1,,
20250414,16:40:50,-0.8,,
20250414,16:40:50,-0.6,,
20250414,16:40:50,-0.3,,
20250414,16:40:50,-0.1,,
20250414,16:40:51,0,,
20250414,16:40:51,0.3,,
20250414,16:40:51,0.6,,
20250414,16:40:51,0.7,,
20250414,16:40:52,0.8,,
20250414,16:40:52,1.1,,
20250414,16:40:52,1.2,,
20250414,16:40:53,1.4,,
20250414,16:40:53,1.6,,
20250414,16:40:53,1.7,,
20250414,16:40:53,2.1,,
20250414,16:40:54,2.6,,
20250414,16:40:54,3,,
20250414,16:40:54,2.8,,
20250414,16:40:55,2.5,,
20250414,16:40:55,1.2,,
20250414,16:40:55,-2.2,,
20250414,16:40:55,-7.7,,
20250414,16:40:56,-13.2,,
20250414,16:40:56,-16.2,,
20250414,16:40:56,-17.1,,
20250414,16:40:56,-16.5,,
20250414,16:40:57,-16,,
20250414,16:40:57,-15.9,,
20250414,16:40:57,-15.9,,
20250414,16:40:58,-16.1,,
20250414,16:40:58,-16.8,,
20250414,16:40:58,-17.6,,
20250414,16:40:58,-17.7,,
20250414,16:40:59,-17.2,,
20250414,16:40:59,-17.1,,
20250414,16:40:59,-17.1,,
20250414,16:40:59,-14.8,,
20250414,16:41:00,-11.6,,
20250414,16:41:00,-9.5,,
20250414,16:41:00,-8.9,,
20250414,16:41:01,-9,,
20250414,16:41:01,-9.3,,
20250414,16:41:01,-9.6,,
20250414,16:41:01,-10.1,,
20250414,16:41:02,-10.6,,
20250414,16:41:02,-11.6,,
20250414,16:41:02,-12.6,,
20250414,16:41:03,-13.6,,
20250414,16:41:03,-14.3,,
20250414,16:41:03,-14.8,,
20250414,16:41:03,-15.3,,
20250414,16:41:04,-15.5,,
20250414,16:41:04,-15.9,,
20250414,16:41:04,-16.1,,
20250414,16:41:04,-16.3,,
20250414,16:41:05,-16.4,,
20250414,16:41:05,-16.4,,
20250414,16:41:05,-16.4,,
20250414,16:41:06,-16.3,,
20250414,16:41:06,-16.2,,
20250414,16:41:06,-16.2,,
20250414,16:41:06,-15.9,,
20250414,16:41:07,-15.4,,
20250414,16:41:07,-15.2,,
20250414,16:41:07,-14.8,,
20250414,16:41:08,-14.5,,
20250414,16:41:08,-14.2,,
20250414,16:41:08,-13.9,,
20250414,16:41:08,-13.7,,
20250414,16:41:09,-13.4,,
20250414,16:41:09,-13,,
20250414,16:41:09,-12.8,,
20250414,16:41:09,-12.8,,
20250414,16:41:10,-12.8,,
20250414,16:41:10,-12.9,,
20250414,16:41:10,-12.9,,
20250414,16:41:11,-12.7,,
20250414,16:41:11,-12.8,,
20250414,16:41:11,-12.8,,
20250414,16:41:11,-13.1,,
20250414,16:41:12,-13.9,,
20250414,16:41:12,-14.4,,
20250414,16:41:12,-14.2,,
20250414,16:41:12,-13.7,,
20250414,16:41:13,-13,,
20250414,16:41:13,-12.4,,
20250414,16:41:13,-11.9,,
20250414,16:41:14,-11.4,,
20250414,16:41:14,-11.4,,
20250414,16:41:14,-11.4,,
20250414,16:41:14,-11.3,,
20250414,16:41:15,-11,,
20250414,16:41:15,-10.5,,
20250414,16:41:15,-10.1,,
20250414,16:41:16,-9.6,,
20250414,16:41:16,-9.2,,
20250414,16:41:16,-8.8,,
20250414,16:41:16,-8.5,,
20250414,16:41:17,-8.2,,
20250414,16:41:17,-7.9,,
20250414,16:41:17,-7.7,,
20250414,16:41:17,-7.4,,
20250414,16:41:18,-7.1,,
20250414,16:41:18,-6.8,,
20250414,16:41:18,-6.6,,
20250414,16:41:19,-6.4,,
20250414,16:41:19,-6,,
20250414,16:41:19,-5.8,,
20250414,16:41:19,-5.6,,
20250414,16:41:20,-5.2,,
20250414,16:41:20,-5.1,,
20250414,16:41:20,-5,,
20250414,16:41:20,-4.8,,
20250414,16:41:21,-4.7,,
20250414,16:41:21,-4.6,,
20250414,16:41:21,-4.3,,
20250414,16:41:22,-4.3,,
20250414,16:41:22,-4,,
20250414,16:41:22,-3.6,,
20250414,16:41:22,-3.4,,
20250414,16:41:23,-3.1,,
20250414,16:41:23,-2.9,,
20250414,16:41:23,-2.6,,
20250414,16:41:24,-2.4,,
20250414,16:41:24,-2.3,,
20250414,16:41:24,-2.3,,
20250414,16:41:24,-2.3,,
20250414,16:41:25,-2.2,,
20250414,16:41:25,-2.1,,
20250414,16:41:25,-1.8,,
20250414,16:41:25,-1.6,,
20250414,16:41:26,-1.3,,
20250414,16:41:26,-0.9,,
20250414,16:41:26,-0.7,,
20250414,16:41:27,-0.4,,
20250414,16:41:27,0,,
20250414,16:41:27,0.1,,
20250414,16:41:27,0.5,,
20250414,16:41:28,0.7,,
20250414,16:41:28,0.8,,
20250414,16:41:28,0.9,,
20250414,16:41:28,1,,
20250414,16:41:29,1.2,,
20250414,16:41:29,1.4,,
20250414,16:41:29,1.5,,
20250414,16:41:30,1.6,,
20250414,16:41:30,1.7,,
20250414,16:41:30,1.8,,
20250414,16:41:30,2,,
20250414,16:41:31,2.3,,
20250414,16:41:31,2.3,,
20250414,16:41:31,2.5,,
20250414,16:41:31,2.5,,
20250414,16:41:32,2.7,,
20250414,16:41:32,2.8,,
20250414,16:41:32,2.9,,
20250414,16:41:33,3,,
20250414,16:41:33,3.2,,
20250414,16:41:33,3.2,,
20250414,16:41:33,2.9,,
20250414,16:41:34,2.5,,
20250414,16:41:34,2.3,,
20250414,16:41:34,2.1,,
20250414,16:41:35,2.1,,
20250414,16:41:35,2.2,,
20250414,16:41:35,2.2,,
20250414,16:41:35,2.3,,
20250414,16:41:36,2.4,,
20250414,16:41:36,2.5,,
20250414,16:41:36,2.6,,
20250414,16:41:36,2.7,,
20250414,16:41:37,2.9,,
20250414,16:41:37,3,,
20250414,16:41:37,3.2,,
20250414,16:41:38,3.3,,
20250414,16:41:38,2.8,,
20250414,16:41:38,0.9,,
20250414,16:41:38,-2.5,,
20250414,16:41:39,-6.2,,
20250414,16:41:39,-8.9,,
20250414,16:41:39,-10.5,,
20250414,16:41:39,-11.1,,
20250414,16:41:40,-11.5,,
20250414,16:41:40,-11.6,,
20250414,16:41:40,-11.7,,
20250414,16:41:41,-11.8,,
20250414,16:41:41,-12.8,,
20250414,16:41:41,-13.9,,
20250414,16:41:41,-14.4,,
20250414,16:41:42,-13.8,,
20250414,16:41:42,-12.2,,
20250414,16:41:42,-11.2,,
20250414,16:41:42,-11.1,,
20250414,16:41:43,-11.5,,
20250414,16:41:43,-12.2,,
20250414,16:41:43,-13,,
20250414,16:41:44,-13.7,,
20250414,16:41:44,-14.2,,
20250414,16:41:44,-14.5,,
20250414,16:41:44,-14.5,,
20250414,16:41:45,-14.6,,
20250414,16:41:45,-14.6,,
20250414,16:41:45,-14.5,,
20250414,16:41:46,-14.3,,
20250414,16:41:46,-14,,
20250414,16:41:46,-13.6,,
20250414,16:41:46,-13.3,,
20250414,16:41:47,-13.2,,
20250414,16:41:47,-13.7,,
20250414,16:41:47,-14.7,,
20250414,16:41:47,-15.8,,
20250414,16:41:48,-16.4,,
20250414,16:41:48,-16.3,,
20250414,16:41:48,-15.1,,
20250414,16:41:49,-14,,
20250414,16:41:49,-13.7,,
20250414,16:41:49,-14,,
20250414,16:41:49,-14.5,,
20250414,16:41:50,-14.9,,
20250414,16:41:50,-15.4,,
20250414,16:41:50,-15.7,,
20250414,16:41:51,-15.4,,
20250414,16:41:51,-14.7,,
20250414,16:41:51,-14.1,,
20250414,16:41:51,-13.7,,
20250414,16:41:52,-13.7,,
20250414,16:41:52,-13.7,,
20250414,16:41:52,-13.7,,
20250414,16:41:52,-13.5,,
20250414,16:41:53,-13.3,,
20250414,16:41:53,-13.2,,
20250414,16:41:53,-13.8,,
20250414,16:41:54,-14.8,,
20250414,16:41:54,-14.6,,
20250414,16:41:54,-12.5,,
20250414,16:41:54,-9.7,,
20250414,16:41:55,-7.8,,
20250414,16:41:55,-7.3,,
20250414,16:41:55,-7.7,,
20250414,16:41:56,-8.2,,
20250414,16:41:56,-9,,
20250414,16:41:56,-9.7,,
20250414,16:41:56,-10.1,,
20250414,16:41:57,-11,,
20250414,16:41:57,-11.2,,
20250414,16:41:57,-8.5,,
20250414,16:41:57,-2.6,,
20250414,16:41:58,1.7,,
20250414,16:41:58,3.1,,
20250414,16:41:58,3.6,,
20250414,16:41:59,3.4,,
20250414,16:41:59,2.5,,
20250414,16:41:59,1.5,,
20250414,16:41:59,-0.1,,
20250414,16:42:00,-1.8,,
20250414,16:42:00,-2,,
20250414,16:42:00,-0.3,,
20250414,16:42:00,1.7,,
20250414,16:42:01,2.8,,
20250414,16:42:01,3.4,,
20250414,16:42:01,3.2,,
20250414,16:42:02,2.5,,
20250414,16:42:02,1.7,,
20250414,16:42:02,0.9,,
20250414,16:42:02,0.4,,
20250414,16:42:03,0,,
20250414,16:42:03,-0.2,,
20250414,16:42:03,0.1,,
20250414,16:42:03,0.7,,
20250414,16:42:04,0.9,,
20250414,16:42:04,0.8,,
20250414,16:42:04,0.2,,
20250414,16:42:05,-0.2,,
20250414,16:42:05,-0.5,,
20250414,16:42:05,-0.6,,
20250414,16:42:05,-0.5,,
20250414,16:42:06,-0.7,,
20250414,16:42:06,-0.9,,
20250414,16:42:06,-1.3,,
20250414,16:42:07,-1.6,,
20250414,16:42:07,-1.7,,
20250414,16:42:07,-1.8,,
20250414,16:42:07,-1.9,,
20250414,16:42:08,-2,,
20250414,16:42:08,-1.9,,
20250414,16:42:08,-1.8,,
20250414,16:42:08,-1.8,,
20250414,16:42:09,-2.8,,
20250414,16:42:09,-4.4,,
20250414,16:42:09,-5.3,,
20250414,16:42:10,-5.5,,
20250414,16:42:10,-5.1,,
20250414,16:42:10,-4.2,,
20250414,16:42:10,-3.3,,
20250414,16:42:11,-3.3,,
20250414,16:42:11,-3.8,,
20250414,16:42:11,-4.8,,
20250414,16:42:11,-5.6,,
20250414,16:42:12,-6,,
20250414,16:42:12,-6.1,,
20250414,16:42:12,-6.4,,
20250414,16:42:13,-7.3,,
20250414,16:42:13,-8.3,,
20250414,16:42:13,-8.5,,
20250414,16:42:13,-7.7,,
20250414,16:42:14,-7,,
20250414,16:42:14,-6.3,,
20250414,16:42:14,-5.3,,
20250414,16:42:14,-4.8,,
20250414,16:42:15,-6.1,,
20250414,16:42:15,-8.1,,
20250414,16:42:15,-9.6,,
20250414,16:42:16,-10.3,,
20250414,16:42:16,-10.5,,
20250414,16:42:16,-10.4,,
20250414,16:42:16,-10.3,,
20250414,16:42:17,-10,,
20250414,16:42:17,-9.5,,
20250414,16:42:17,-9.1,,
20250414,16:42:18,-8.6,,
20250414,16:42:18,-7.8,,
20250414,16:42:18,-7.1,,
20250414,16:42:18,-6.6,,
20250414,16:42:19,-6,,
20250414,16:42:19,-5.1,,
20250414,16:42:19,-4.3,,
20250414,16:42:19,-4.1,,
20250414,16:42:20,-4.4,,
20250414,16:42:20,-5.5,,
20250414,16:42:20,-6.7,,
20250414,16:42:21,-7.2,,
20250414,16:42:21,-7.7,,
20250414,16:42:21,-7.9,,
20250414,16:42:21,-7.7,,
20250414,16:42:22,-7.4,,
20250414,16:42:22,-6.9,,
20250414,16:42:22,-6.5,,
20250414,16:42:22,-6.2,,
20250414,16:42:23,-6,,
20250414,16:42:23,-6,,
20250414,16:42:23,-6.1,,
20250414,16:42:24,-6,,
20250414,16:42:24,-5.8,,
20250414,16:42:24,-5.7,,
20250414,16:42:24,-5.5,,
20250414,16:42:25,-5.3,,
20250414,16:42:25,-5,,
20250414,16:42:25,-4.8,,
20250414,16:42:26,-4.6,,
20250414,16:42:26,-4.3,,
20250414,16:42:26,-4.3,,
20250414,16:42:26,-4.1,,
20250414,16:42:27,-4.2,,
20250414,16:42:27,-4.5,,
20250414,16:42:27,-4.6,,
20250414,16:42:27,-4.5,,
20250414,16:42:28,-4.3,,
20250414,16:42:28,-4.4,,
20250414,16:42:28,-4.4,,
20250414,16:42:29,-5.9,,
20250414,16:42:29,-8.4,,
20250414,16:42:29,-8.5,,
20250414,16:42:29,-5.8,,
20250414,16:42:30,-3.6,,
20250414,16:42:30,-2.9,,
20250414,16:42:30,-3.2,,
20250414,16:42:30,-3.8,,
20250414,16:42:31,-4.4,,
20250414,16:42:31,-5.1,,
20250414,16:42:31,-5.6,,
20250414,16:42:32,-5.8,,
20250414,16:42:32,-5.6,,
20250414,16:42:32,-5.4,,
20250414,16:42:32,-5.1,,
20250414,16:42:33,-4.7,,
20250414,16:42:33,-4.4,,
20250414,16:42:33,-4.1,,
20250414,16:42:34,-3.7,,
20250414,16:42:34,-3.4,,
20250414,16:42:34,-3.2,,
20250414,16:42:34,-3,,
20250414,16:42:35,-2.9,,
20250414,16:42:35,-2.7,,
20250414,16:42:35,-2.3,,
20250414,16:42:35,-1.8,,
20250414,16:42:36,-1.2,,
20250414,16:42:36,-0.9,,
20250414,16:42:36,-0.9,,
20250414,16:42:37,-0.8,,
20250414,16:42:37,-0.8,,
20250414,16:42:37,-0.8,,
20250414,16:42:37,-0.9,,
20250414,16:42:38,-0.9,,
20250414,16:42:38,-0.9,,
20250414,16:42:38,-0.8,,
20250414,16:42:38,-0.9,,
20250414,16:42:39,-0.9,,
20250414,16:42:39,-0.9,,
20250414,16:42:39,-0.9,,
20250414,16:42:40,-0.7,,
20250414,16:42:40,-0.5,,
20250414,16:42:40,-0.2,,
20250414,16:42:40,0.6,,
20250414,16:42:41,1.6,,
20250414,16:42:41,1.6,,
20250414,16:42:41,0.3,,
20250414,16:42:42,-1.4,,
20250414,16:42:42,-2.5,,
20250414,16:42:42,-2.7,,
20250414,16:42:42,-3,,
20250414,16:42:43,-3.8,,
20250414,16:42:43,-4.9,,
20250414,16:42:43,-5.9,,
20250414,16:42:43,-6.3,,
20250414,16:42:44,-6.2,,
20250414,16:42:44,-6,,
20250414,16:42:44,-5.5,,
20250414,16:42:45,-5,,
20250414,16:42:45,-4.3,,
20250414,16:42:45,-3.2,,
20250414,16:42:45,-2.3,,
20250414,16:42:46,-3,,
20250414,16:42:46,-5.6,,
20250414,16:42:46,-8.5,,
20250414,16:42:46,-9.7,,
20250414,16:42:47,-9.8,,
20250414,16:42:47,-9.5,,
20250414,16:42:47,-9.1,,
20250414,16:42:48,-8.6,,
20250414,16:42:48,-8.1,,
20250414,16:42:48,-7.7,,
20250414,16:42:48,-7.1,,
20250414,16:42:49,-6.6,,
20250414,16:42:49,-6.1,,
20250414,16:42:49,-5.5,,
20250414,16:42:49,-5.1,,
20250414,16:42:50,-4.6,,
20250414,16:42:50,-4.2,,
20250414,16:42:50,-3.7,,
20250414,16:42:51,-3.6,,
20250414,16:42:51,-4.3,,
20250414,16:42:51,-5.3,,
20250414,16:42:51,-5.7,,
20250414,16:42:52,-5.9,,
20250414,16:42:52,-6.2,,
20250414,16:42:52,-6.3,,
20250414,16:42:53,-6.4,,
20250414,16:42:53,-6.3,,
20250414,16:42:53,-6,,
20250414,16:42:53,-5.6,,
20250414,16:42:54,-5.7,,
20250414,16:42:54,-6.2,,
20250414,16:42:54,-7.4,,
20250414,16:42:54,-8.2,,
